"UID","SCORE","CLASS"
"2bbed215-d995-4dec-a3cc-e2a4d92dffaf","595.0",PREMIUM
"4d2553da-967a-4e36-9cd7-197b295c940b","676.0",PREMIUM
"3ac55c45-67db-4a3c-b1f7-39c14aabd80d","697.0",STANDARD
"28f281d8-f76d-4dda-ad33-7a8cd9282d75","517.0",STANDARD
"08cf5ad9-5703-49fb-a587-177fd2f88fd2","613.0",STANDARD
"9d6b7b9c-cbef-4272-a0c5-c6bfaf421ef1","513.0",STANDARD
"1312bfbe-e814-4569-a72b-35f3bd843b8c","545.0",PREMIUM
e6e24d16-83e5-4e2f-94ff-0f6aa507f6e7,"675.0",PREMIUM
"541454f8-939d-4ecb-9a7e-fd664aacac11","478.0",STANDARD
db55a671-b610-4bcb-b97d-febc565b9ca6,"605.0",STANDARD
"1a0ff1b5-ecfc-468f-b1e2-c724e5814638","524.0",PREMIUM
"0378cca7-f709-4060-b32c-82726dd3c21e","627.0",STANDARD
f09c308e-afea-456a-ad02-09c8d2c6b6f1,"546.0",STANDARD
abe89a42-17c0-4121-b3fe-1082d7278eb9,"634.0",STANDARD
c307480b-942a-4306-b8c2-072a8fcc5593,"577.0",STANDARD
"98d427cb-6740-4339-82ce-3310dba1b181","540.0",STANDARD
"122a7736-e619-4227-8559-4184dea554a3","681.0",STANDARD
e4e8acbc-2de2-4bb6-9e27-7d0999dac3c6,"519.0",STANDARD
"13d4b82c-c418-4caa-9f32-f5cd445b5380","515.0",STANDARD
"504db4b6-99d4-4909-aa3c-e3e40d45ca37","641.0",PREMIUM
"11e3c13a-fbc6-4749-86ea-2f452b7134e9","670.0",STANDARD
a25c35bb-42a1-41b7-90fb-90ab0fc5d9fe,"582.0",STANDARD
"2aaa3ec8-0050-4e27-9b5b-fbf34abdb357","520.0",STANDARD
"64b54a2a-a9e8-4c8f-9d68-b479ab14a83a","549.0",STANDARD
"57c2fe73-22e8-4a75-abd8-b89a134aded8","673.0",STANDARD
e7c3405a-90f8-4087-b495-41434f610f58,"578.0",STANDARD
c4d945f2-0f4f-4a1a-9560-e492355861d4,"552.0",PREMIUM
b01aebd6-c1eb-4ce8-af27-aa0b3702c913,"690.0",STANDARD
f1d28b15-8e19-441c-ae09-81f84fde25cd,"567.0",PREMIUM
b7bca306-7b9d-431c-b6e1-6ad2c476fb57,"545.0",STANDARD
"3a005cfb-5c3c-4b8f-8dd8-2054abc65b00","601.0",STANDARD
d03a3e9f-b65e-495b-b627-a56d49d7f1ff,"652.0",STANDARD
"83909d41-f965-420f-ad9a-32a705f0b1e5","539.0",PREMIUM
"3ff9d203-6742-4533-bf90-1b19c51ad9f8","668.0",STANDARD
d07fe62d-6718-4c4e-9d7f-41c3616d725d,"553.0",STANDARD
"65576c11-e9c7-4d89-b0f4-a9cceef693f0","602.0",STANDARD
"1ab07aee-3f4a-4b7b-9a90-40c1711227fd","535.0",PREMIUM
"57146bf3-c6b7-4499-8385-9666ce781ce9","567.0",PREMIUM
"3fc75074-28bb-477f-9c5e-23ea78c81898","522.0",PREMIUM
e5dd42c4-d5ce-4463-9efd-82fb8b7cf224,"564.0",STANDARD
"76f0241e-092b-452c-977c-cb038a1e8e28","708.0",PREMIUM
"9076770f-37a1-47ed-aaaa-8979fe5778e8","684.0",STANDARD
"57ee71c1-619f-4bb0-bdc3-8c067f74ce8b","606.0",STANDARD
"9a7ef2f3-bc13-4139-9625-dcdee2b16d7a","633.0",STANDARD
bba11d3d-d133-458c-aa50-12e2552c5b64,"523.0",STANDARD
"8f6973b0-0d51-4b3d-91de-20bb95e9b078","596.0",STANDARD
"3399f7a4-de52-46aa-8e30-c3633a7b968e","630.0",STANDARD
"1d1784dc-1c2c-4d2a-a1e9-2e356918b4be","694.0",PREMIUM
"53a8bb14-9dd4-4fcc-b6ff-59715dfeeabf","594.0",STANDARD
"28a1cc57-94a4-4fb5-b3de-d73679cdb781","709.0",STANDARD
a4ae3372-37b6-46c4-9469-0be9e9c57562,"683.0",STANDARD
"9ec0807d-0bf1-489f-87a4-aa6b017b33bf","533.0",PREMIUM
ce300d3f-faac-4265-a6d0-1b3ca5164a9c,"562.0",STANDARD
"53fc166d-acbd-420b-9842-65728b612e10","510.0",STANDARD
fdca1363-c472-45a4-9708-7e39c40ae1c9,"664.0",STANDARD
"14344dd9-70dd-4977-bace-a763166be073","526.0",PREMIUM
"336e9e5d-c3ad-4978-a2f1-0657443436c7","562.0",PREMIUM
a10be97d-7b50-466e-ae64-210178e20e55,"567.0",STANDARD
"6f77c809-5ace-492a-884d-5bb3d905113f","557.0",PREMIUM
"20bfefd0-4366-49c2-9cf2-1e790276694f","635.0",STANDARD
"6268196a-84a4-4bd9-89e7-1b4127eabd9b","695.0",STANDARD
f03a94bd-15f8-46a4-a60a-1ae083fc1234,"626.0",PREMIUM
a0d26732-596d-46ef-82d3-bac7d7595997,"530.0",PREMIUM
"0f741869-73f7-462f-95a8-1433f8a64c2c","547.0",STANDARD
f3dadf39-15e0-4eca-af13-d7d5016fa6b1,"547.0",STANDARD
ef59474f-24fe-4f29-bb04-83c3cd3c1ea6,"586.0",PREMIUM
"4583d3f9-3dd0-414f-b8d9-e6b85e6ba5f5","707.0",PREMIUM
a1d7e966-3fcf-4136-a81b-15eaf914e984,"662.0",PREMIUM
"232fd511-4a35-46f9-8767-57da91332e86","572.0",PREMIUM
"2d61429a-065d-48bc-bd4f-c9121177f4af","603.0",PREMIUM
"38c7ce2f-6787-4451-8627-fa3e60e468b8","620.0",PREMIUM
aeacbada-0305-4ca1-85a9-34fbd87e44f7,"610.0",STANDARD
"492ff534-3ab6-4ffe-936b-6eb6323a39d5","510.0",PREMIUM
eec60468-3375-4788-9eb1-0ca69f85de15,"551.0",PREMIUM
dc0cb52c-0d8e-4c35-82b8-b6cd3dbc5310,"664.0",STANDARD
cc9d86fb-a9f7-41e1-a1be-c63398570682,"559.0",STANDARD
"99fb6eb1-cc95-41ac-a502-b6c78dcb0680","543.0",STANDARD
eb94203d-160d-4eb2-ac03-91d8311bca8a,"586.0",STANDARD
"3a8ae32f-1660-42a9-9546-f74f60b21e9f","527.0",PREMIUM
"47cfb24d-e571-460e-96a3-70de7cbe7d37","592.0",STANDARD
"08876953-cb13-4f22-81d1-3b9a896cf080","619.0",PREMIUM
"07dcd07b-75a0-4659-9a42-255ff4672fad","643.0",STANDARD
d9cc0a02-7de0-4b7d-9fd4-2807d4887eba,"592.0",STANDARD
"0693efac-942d-482c-897b-7b041cd01037","526.0",STANDARD
"1be2a38e-a371-4233-930c-8df16e23e243","561.0",STANDARD
"7ffabc68-5f86-41d5-a4b4-42103e3ca0a0","531.0",STANDARD
dfad882b-207f-42db-ab24-dcd26c8c76ec,"709.0",STANDARD
"9c621bc2-99c7-4092-b066-7f08ef87ad50","552.0",STANDARD
"0085c140-9944-419a-a73b-2e23abdf7d7f","713.0",PREMIUM
"962438c4-ae18-49e4-b415-6a7dcddc53f4","572.0",PREMIUM
e10bae06-8282-4a39-bcba-f5f0a2dc1d1d,"678.0",STANDARD
"0ec749a2-02e2-4f9b-b1cd-ece0f4d89e74","666.0",PREMIUM
"877ef45d-7a88-416f-8e22-1c216e4b62cd","637.0",STANDARD
d49d60af-8e59-4095-82cf-aaeda30c476e,"656.0",STANDARD
"1fc5dbfb-6739-4c02-a1e8-2fd97e1b47e6","552.0",STANDARD
"2fd4bfcb-1e32-4e40-bc86-dc47f27640ae","565.0",PREMIUM
fc3a591b-12fa-4833-83de-349f74b4ed5b,"581.0",PREMIUM
"131c30bd-c59e-4ad7-b513-dad5d0cb1624","588.0",STANDARD
"73798ab9-8939-4e00-a3bb-4c67f667a6b8","626.0",STANDARD
a6fbcf46-8b74-4879-8980-b0157e6829d7,"524.0",STANDARD
b306ddcf-3251-4312-aadf-db9b82411534,"613.0",PREMIUM
"7f00dcb6-5c45-409b-bcac-69a89e570178","630.0",STANDARD
"5a354f22-e2dd-47a4-bb74-eff007e74fa5","674.0",STANDARD
"69e4d57d-050d-4319-af8f-afc060ee917f","549.0",STANDARD
"24c00d39-7aac-496b-a72f-3d59d0c356be","572.0",STANDARD
f304a6e5-4271-45b1-835c-36ebf051dad4,"685.0",STANDARD
d5ac91fd-a362-415f-9f3c-5442790bd083,"616.0",PREMIUM
"83366c74-72ba-4b77-a163-98ea1bad2988","575.0",STANDARD
"8fab1493-e42c-4893-b24f-536ec2ff0da3","684.0",STANDARD
"81efe36c-3746-4650-98b7-cb38b743ec19","610.0",STANDARD
a9cdc62c-a96f-4131-8a47-363d6bd47259,"646.0",STANDARD
ed774af6-1ecc-4f60-85b3-7e61719d80d4,"614.0",PREMIUM
"07e4315c-3224-4752-84e8-171c0cc12493","551.0",PREMIUM
"962c4b4b-a480-4bad-aec0-a88d0e5db4d1","553.0",STANDARD
"125c978b-546d-4be4-98d3-3391d1c47b10","587.0",STANDARD
"2fbd444e-856d-413b-87bb-098d32c518b1","689.0",PREMIUM
e3f233e3-d8ff-4cbc-af67-78236b611f7d,"655.0",STANDARD
a0d1cffd-07c9-4bdf-b666-99b61bdd3947,"568.0",PREMIUM
e5c736fc-a8dd-4cd3-bbc1-51c0258edd92,"631.0",STANDARD
cbcdd3a7-27b1-4047-8c17-9833f5487b1d,"607.0",STANDARD
e3de5d99-9d48-4452-9849-d50893edfc5e,"522.0",PREMIUM
"8e3bfa8d-faa4-449f-8f0b-0e74ce927262","638.0",STANDARD
"3396cd35-45bf-4be2-a0a6-93c1d35ab7bc","677.0",STANDARD
e2d50818-d362-4505-8ceb-b2856f87f829,"608.0",PREMIUM
"43aebb9b-c9ba-4124-a22d-a3244aa26b2e","541.0",PREMIUM
"411cf6aa-1751-4e76-9714-76efb41d060d","518.0",PREMIUM
"12c72f00-3a69-4626-bc8c-08bc85536d3a","573.0",STANDARD
e030d6d2-8764-4ef1-be2f-aa2d2c058041,"525.0",STANDARD
"394d948a-a435-4269-a757-e1156937e416","567.0",STANDARD
f694ceb4-f2bd-4393-b386-0788c8a87958,"554.0",PREMIUM
"93493f51-7d43-40bc-8a3c-d0d776b7130b","563.0",PREMIUM
"8b06ae6c-2015-4046-bc31-234b3b8f2cce","525.0",STANDARD
"846af2ac-c8c9-4fb8-827c-42628867d94a","637.0",STANDARD
ea3f2e5a-801f-46d6-8dcf-bc2e385b1a06,"626.0",PREMIUM
"2ce91ce9-b689-4f8b-8bb7-1ebcc85fdfc4","561.0",STANDARD
"042aa49e-3247-4f5d-8efd-e769b251af73","641.0",STANDARD
b2e67e89-5515-4d96-a11b-f33958a787ea,"539.0",PREMIUM
"9eb33d72-39f5-4b71-a9bd-c61928044c86","530.0",PREMIUM
"1b0e3088-e7b7-405b-9e15-e24a0afac13a","515.0",PREMIUM
bf47fb66-927b-4497-b8ea-b0a531ba5e77,"539.0",STANDARD
f3123da9-1867-42ce-8cab-ee18b3ea1c9d,"531.0",STANDARD
"5a4d932f-dc20-4292-a826-fa429c9d52d3","616.0",PREMIUM
b2c917f6-e6ee-4db8-837b-fa602badcc1d,"652.0",PREMIUM
d7b28eb6-44e1-4108-ac1d-ce19062485be,"545.0",STANDARD
"9fb65cc3-702f-4e59-a090-93ab75cfb2aa","661.0",PREMIUM
f092ed2b-5d2c-49fc-bc7d-3a088fa49d1e,"538.0",STANDARD
"3690116b-12de-4195-bd11-b608a983a27a","656.0",PREMIUM
"94f98d6e-7d6a-4d34-82c3-7060d34cff5f","676.0",STANDARD
ef4d1643-ecb6-4183-bdbf-bf4018f048bd,"683.0",PREMIUM
cc29cb27-8acc-42ef-b756-b82a62a6e46c,"482.0",STANDARD
"67296e36-40f7-494a-97c0-6cfc6f2277a8","625.0",PREMIUM
fe7d85ff-aadd-4bc5-866f-7486f6895f55,"551.0",STANDARD
"9948c209-feea-4cc6-9ee2-1084e3d26517","586.0",STANDARD
"7f8e36ba-ca2f-4a96-b6b3-b4eb29817782","552.0",STANDARD
"6bd82096-f734-473d-982c-a13a7373aa4d","635.0",STANDARD
"93052c41-fa13-4d3b-84c4-6f26341e8605","514.0",PREMIUM
"2e2c1c1a-41b8-474a-b134-e17661c30e90","607.0",STANDARD
"4ac254ba-2815-419e-9456-3dace9261bb1","697.0",PREMIUM
c1e69063-989a-406a-a69f-e8ea14fad6a7,"552.0",PREMIUM
"5c3d2800-602d-4fff-9456-60ea964127b8","603.0",PREMIUM
"8df3477b-75d0-44e9-b570-0e5eb70c9c23","507.0",STANDARD
"1403588e-3d5a-453e-ad64-cdb8a22e9551","575.0",PREMIUM
"5cb9766d-fbdb-4253-9b82-5e548c78be5c","555.0",STANDARD
f4870d9d-650f-491f-bb73-4780fbdc86ea,"515.0",STANDARD
"5550a6c9-6202-4aab-aac8-619053d215e1","679.0",STANDARD
c8ba0094-8aae-414b-9b53-1c9cd1ad4ee7,"694.0",STANDARD
"95d211cb-e394-4341-a2b6-3111e07534d8","527.0",STANDARD
a1844e1f-c0db-4dc9-b1b8-0fb8166a072c,"565.0",STANDARD
"1c320bf0-631a-49a5-8c3a-87a46829c4ba","701.0",STANDARD
"5c7ec56d-fd9f-4f4f-ab3d-cd8aa7e1cb44","547.0",STANDARD
d6cb36a3-fbd9-491d-b445-287f919560bc,"599.0",STANDARD
b5852e95-b04f-486d-b0c3-4b75e16c67ba,"623.0",STANDARD
f0142a3f-e686-43fc-b0a6-65dacad07f04,"684.0",PREMIUM
"35b7a8b3-b7f7-4577-81e7-5f255a29740f","523.0",STANDARD
"21ddee05-5ef9-4ed4-a005-b49a3f7c9a1b","577.0",STANDARD
"16b2a147-faab-42a8-b08a-aac243da8be5","587.0",PREMIUM
"82c124ff-27eb-4092-9f7e-2c56a2f32553","557.0",STANDARD
f57e1678-b93c-4394-b9ff-f5c1e3be5e2d,"562.0",PREMIUM
a08400d4-fdcb-481d-b21e-9c62759f3a16,"649.0",PREMIUM
"1c0b3a7b-cb24-4d3c-ba4e-23963093b3c0","561.0",STANDARD
b25c0e7d-4e92-421e-8857-8f70e8bbbd85,"595.0",STANDARD
"64d8fd3c-bea7-4737-8f9b-2fb04cffc786","529.0",STANDARD
"5f1f7e78-fdab-40c8-860e-d16d68a74fd5","556.0",PREMIUM
"543d7dcf-2a24-4203-8b2a-41fef34ba803","540.0",STANDARD
"10659e0c-712e-4e49-9fe8-ff78be695b36","542.0",STANDARD
"51eb7899-eeab-473f-bae0-a127300715d5","549.0",STANDARD
b5f5dd8c-294d-4dcd-8044-6e4fc54eb97b,"603.0",STANDARD
cdb2bffe-38c0-4af6-bcea-cc43ff228899,"539.0",STANDARD
"408a50f6-4415-4630-aa07-48c1839fe171","522.0",STANDARD
f63fe101-9c5f-4298-b240-b051e1719be5,"638.0",STANDARD
"2a3f30d3-d651-49f8-af9e-8a7d7b7c8801","660.0",STANDARD
f543529b-d4d3-4078-a749-c8d006f9fbf8,"569.0",PREMIUM
d87d2ff4-72a8-4d8a-9d44-f5f50eda761c,"555.0",PREMIUM
"45047038-da81-4541-9bc8-b182477056ab","522.0",STANDARD
"8ca24994-99c3-4d5c-be32-48db81e9b395","541.0",STANDARD
"1fbc8eef-27a9-4e07-9794-19ba837ce05c","596.0",PREMIUM
"49db2a18-2dc4-4c6b-aab2-beab657121b7","540.0",STANDARD
"67d2d3ec-2f4b-41ab-a533-901ff85bf4f4","676.0",STANDARD
"5fefe5c7-ab3f-46e4-973f-300c31c1d085","704.0",STANDARD
f93544e1-a913-4e96-9395-68cede05577c,"702.0",STANDARD
"7888d4e6-fc9a-474a-8ba4-58ad4c774c38","688.0",PREMIUM
"42c39ed7-ef66-4bae-8790-c3545de7f07b","690.0",STANDARD
"3890c15f-e72b-4243-8253-8a6a39be5af4","599.0",STANDARD
daa58b04-4993-4bbe-a905-0443424ab7f7,"668.0",STANDARD
"2f7e97c2-5479-4f2b-a009-f6da2377b482","630.0",PREMIUM
fff23fa7-4a56-4877-a066-2228e6fa6b3a,"549.0",PREMIUM
eea62d15-7018-47b0-a304-8d892e5bbf79,"617.0",PREMIUM
d23de9d2-c647-483c-97c2-44a3552c6018,"528.0",PREMIUM
d9b3b8d4-7116-4f60-b918-d2d42bef0c8a,"499.0",STANDARD
"6ae0b260-3b88-42e9-903c-a105725fa2fc","500.0",STANDARD
"61d017a3-7197-4ea6-b55a-c41ea5e6c640","604.0",PREMIUM
"573a4dde-3f61-48c8-8c02-a12929225ab9","696.0",STANDARD
"645e1a4d-28d5-45a5-94cd-79056d579aa9","534.0",STANDARD
"776e406b-ef69-440d-b382-96bae1b9a1ba","677.0",STANDARD
a9b57c8d-e0e4-4fac-8599-1bb74534baba,"520.0",PREMIUM
"8db19384-e4fb-4743-accd-3436b4d5a5d2","536.0",PREMIUM
"0c210584-2f54-4e57-ba84-ea04adcfa7b3","537.0",STANDARD
"6c49735f-edc0-4815-8661-613b77ef637c","542.0",STANDARD
"3e8bb3d9-b751-40d9-9612-85789b52e2f7","622.0",PREMIUM
c49f1383-d7fa-49c5-bbd6-ce07c65a87c8,"658.0",STANDARD
"59461bb2-1cd3-4ae6-a60a-0339074dd800","697.0",STANDARD
f8ff781f-00a7-4e7b-822c-bc1f1a0e31a7,"554.0",STANDARD
ef9216a0-fbcc-4fb7-9e3f-ec13fd9419d0,"545.0",PREMIUM
"7e10ddc4-7c96-4b0d-8ce9-42f420704fab","674.0",PREMIUM
"1d52c901-bda4-44ed-a352-a1abae3cf1e1","609.0",PREMIUM
"45d4b864-8c6b-4c48-b0ff-a175fa7ff3e6","691.0",STANDARD
"51e84804-e937-47be-9736-e1adb41e9f10","610.0",STANDARD
"0612b827-2a9d-49ae-ad25-edbee226ced9","586.0",STANDARD
"86d214a1-6aa9-40dd-82a2-e78b56edccda","690.0",STANDARD
e2ab2bfd-2855-49f6-92cf-e2491b687978,"620.0",STANDARD
"3ae4fa4f-7dbc-43ec-a88d-4f81813a0017","519.0",STANDARD
c9d96538-5c28-47de-ad5e-15189f6cfd3d,"552.0",PREMIUM
c266f9de-30b9-46bc-93b9-4df61578de99,"535.0",STANDARD
b650012f-3ed9-47e1-b97e-7497460bc60d,"584.0",PREMIUM
d933c71c-50de-48ba-9296-9a9287645ca2,"629.0",STANDARD
"68e1e9fa-f673-4e2f-bb20-3fd3dc536718","556.0",PREMIUM
"2fda5fef-871a-42b0-bfc2-b3fc244fbf61","666.0",STANDARD
"4278bc57-dbf6-48d8-a966-2a4f9571a84e","528.0",STANDARD
f6c1f5cb-e097-4f2b-a0c1-f8bb86f71545,"661.0",PREMIUM
"9f2c94ae-baa1-4df6-8084-f541cd7f6152","693.0",STANDARD
"48e0fdfc-7586-4f00-b973-41322f8d91ed","588.0",PREMIUM
"058d4a4d-fb43-4a87-a7aa-0f3ac3622d28","516.0",STANDARD
ff7669ff-74ef-4c50-9f0d-9196ca1800e8,"583.0",STANDARD
"159b019f-81de-4227-b2c8-dcf0574c12c1","544.0",STANDARD
"32b0d296-36df-49e1-9311-7248d98ee3e3","587.0",STANDARD
"4306a6db-584b-4c2f-b0ce-6885700fec11","532.0",STANDARD
"901540e5-4d4f-46f4-9fe2-b7ea0aa6b872","537.0",STANDARD
"6991e47f-cfb8-4833-9d48-1cc6c61ae8bc","558.0",STANDARD
"27d00f54-c94d-4ad7-933c-fde7294b0ebf","643.0",STANDARD
"5021330e-e55f-4971-9b4b-afcd41a9771e","554.0",PREMIUM
"476daf17-2c05-4645-a770-0b9f1c828490","591.0",STANDARD
"64c24387-402f-4ba2-ae63-61b815064b58","518.0",STANDARD
"5253eef0-2804-4e6c-a7fb-ef2a4e4d8abb","662.0",STANDARD
"6a5b5a1e-e4b2-49c0-b86c-98576a4d8f04","672.0",PREMIUM
"1f30668b-3e10-4183-85e0-335d8119fc17","550.0",PREMIUM
"630c5e7c-43e0-463d-b671-36776485cbd4","545.0",STANDARD
ab8057f2-9f4b-4d64-a2ae-b0eb41d646fd,"539.0",STANDARD
"758fa713-0518-49d6-bd38-d73801e88758","545.0",STANDARD
"10e7e7b8-0e96-4350-bd9c-52ada37684ba","685.0",STANDARD
"40ab22fe-102b-44bd-880a-b73d92f6706f","537.0",STANDARD
a1c8ce96-14ef-4b3c-8b11-7187dcabf393,"681.0",STANDARD
f23432c2-f401-4aca-8a42-674cfb534e22,"694.0",PREMIUM
"930f5f18-147d-4efc-8485-03025febd9fb","607.0",STANDARD
"071f9ab8-4550-43ba-9a92-b8b208571145","534.0",STANDARD
"0c9e13cc-9f79-44d2-b57b-9f7bd7fe4da8","676.0",STANDARD
db4b5c3c-3fc2-41b5-b686-5799c45ac195,"576.0",STANDARD
"2682ac96-5c34-4e4f-8678-eade97c104f0","619.0",STANDARD
ae6b01be-255c-4ec5-be18-a4ce820e9967,"556.0",STANDARD
"67609b20-4b17-4a92-9cfe-e1521eb906b4","516.0",STANDARD
"1a18d63e-dd2e-434e-8619-ba4d33095a2d","547.0",PREMIUM
"62c1c9d6-368e-4f95-85b8-d46b940d5829","575.0",PREMIUM
eb57531d-5600-4212-8c5d-5edcc02481b4,"533.0",STANDARD
"0f5527de-2bb1-491d-89f8-7a0f1bfd2301","654.0",STANDARD
c018ed51-e7d4-4024-951b-955408fc469a,"681.0",STANDARD
"4cb7f96e-7c3c-436e-b9ae-e3b9a75a40a2","620.0",STANDARD
"1d3e505a-6581-4918-b5f8-dc4b639b1e96","569.0",PREMIUM
ee94989a-6afa-4a62-b808-6ea4405db804,"578.0",STANDARD
"5bff1d1e-7e93-4e6d-9a87-a8083d5ffe5a","604.0",STANDARD
a71f7381-a046-45f7-b760-ce4e627c41f7,"513.0",PREMIUM
"70f44c08-6837-4969-8a9b-a02f5135007d","509.0",STANDARD
"4955bfbc-4bd5-4f68-a8bd-7f760030f349","660.0",STANDARD
"3f5bef59-62d2-424e-97c6-f8dc32a6aef7","659.0",STANDARD
"4b1a58e7-7a2a-405e-9df7-99cf4fbfaf2b","518.0",STANDARD
"9dc2731b-76c2-400a-936d-33952a982935","562.0",STANDARD
"27d34004-8542-454d-ae41-66070d596453","547.0",PREMIUM
"71d70cef-c69c-4988-8fb0-50c9059ad226","690.0",STANDARD
"17e1c1f8-dde0-4688-a5c9-79c1e18cfc3d","603.0",STANDARD
"31a9b263-ec63-429d-ab5b-1a37fb5e2573","512.0",PREMIUM
fcf0f215-879e-4629-93fb-8fba51014d4f,"643.0",STANDARD
"4134ee53-9d72-483b-814c-66c9942caeb8","699.0",PREMIUM
"6bdea18f-ff6c-4ed4-ac62-d96f1e7c070b","649.0",PREMIUM
"4abcf910-21e3-440b-8c7f-d010b0642367","659.0",STANDARD
d710fcad-16dc-47ad-94d7-3faa407e99d7,"519.0",PREMIUM
"05923438-faff-4495-8a3f-f83ac7b58372","526.0",STANDARD
"6c234f49-8a2b-4a2a-8b74-3f7e3d1e283e","512.0",STANDARD
d8706d94-149f-43c0-b200-8bad0d3eb142,"577.0",STANDARD
"325ea92c-7791-4f48-9968-aef343dcca63","557.0",PREMIUM
"336eeb3d-11a3-40b9-9b86-7aa5021bb1f6","557.0",STANDARD
"32589ae0-747b-46c2-ac7f-417254d1687c","536.0",PREMIUM
"9d01daf1-4848-48ba-ab06-fd4b7b083da7","563.0",STANDARD
b8d4f425-1bbc-466f-8766-c3ea27a3a66d,"569.0",STANDARD
"4afb2c0e-e980-4ad2-886f-3bd8955a9a4b","502.0",STANDARD
"9c8d281a-52b7-4f8b-b3ce-d017426f0d25","594.0",STANDARD
"75655e9b-daed-4a78-9e64-3489edaaada5","590.0",STANDARD
"80056268-7ce7-4fb1-a236-2440844b28e1","589.0",PREMIUM
"600737a7-3761-4af3-92c0-7a130ced2c85","699.0",STANDARD
d55f7d12-b0e5-4db4-a527-620dbf198432,"598.0",PREMIUM
ae52d175-b4ff-460e-b143-675b7ebb0280,"509.0",STANDARD
f6b70a4c-3bd9-4ec9-bbf0-6849db9e5bef,"581.0",PREMIUM
d7903f66-878c-41ec-abc5-faf62d6ea47a,"582.0",STANDARD
e15cc438-ac45-4074-8b17-f86477c73eeb,"573.0",STANDARD
"3ab23f81-19d0-406a-a863-30c743b4d6bd","537.0",PREMIUM
d16ac789-2cbe-4d6d-8122-9594533a5c33,"502.0",PREMIUM
dd998040-668c-4cec-87f5-8c6008a8eceb,"541.0",STANDARD
"38bf52f1-5542-42aa-9eb4-1c53e2c0b698","537.0",PREMIUM
de3178a8-980e-45c7-84ee-719590cdbec3,"669.0",STANDARD
"82872fd0-db45-4f11-9751-1c202e7af550","554.0",STANDARD
"8d8479a6-1a96-42c8-81ed-5d96f9999449","661.0",PREMIUM
a98cd4c3-dd28-414f-9c24-47a149322270,"664.0",PREMIUM
"13385359-7257-48d6-8ddd-1aeb66c291a2","569.0",PREMIUM
adaed1bd-c4d9-4ddf-a214-c561a239a47a,"566.0",PREMIUM
e884a460-ade5-4f57-b06d-538efe75a112,"626.0",PREMIUM
b6835dcb-feab-40f3-b76a-1fae594dd2fc,"534.0",STANDARD
cdfe8bc1-d8c7-46b7-b867-fb44e0d42d4c,"537.0",STANDARD
"9aab1459-885a-4927-b897-e913ddc82641","595.0",STANDARD
fb91c1c7-b73c-4aa3-9cd2-c1ec48da81a2,"671.0",STANDARD
f19acc7b-fd3e-4db8-9076-deb9c7a2449e,"672.0",STANDARD
"3c15043d-4084-472d-9729-855def483cbb","607.0",STANDARD
"47227ed0-5541-4274-9ad5-73d7b7de640d","617.0",STANDARD
b9c53383-d0da-4d6b-bcbf-1c1a9538e08f,"534.0",STANDARD
"8c15ba5c-cd94-48b7-a173-93d8def13fe7","632.0",PREMIUM
"47b53950-540c-417c-8b57-8c4edef7bff1","551.0",STANDARD
cdc90199-23e1-42c6-b0f8-e9351c30f18d,"577.0",STANDARD
c27841c3-33cf-4598-b04a-5bf994d6143b,"498.0",STANDARD
"75aca541-78ff-42b4-b2cb-3f44644dc527","701.0",STANDARD
e4485a11-771b-42e6-be03-7d8284d47233,"514.0",STANDARD
b1a64873-3a64-4d32-bcbe-4a81d44a0ec7,"570.0",STANDARD
fd7c1d34-aa77-48ba-be04-61b9ff58a08d,"600.0",STANDARD
"8a340818-6556-44e1-87ab-688a1e5b25ab","693.0",STANDARD
e5de5904-26c1-4713-accb-cc8358f61c87,"702.0",PREMIUM
d622b8d4-f1ca-4ee2-a485-9a3de055667d,"547.0",PREMIUM
"8236b828-32a5-4a1c-ae84-f64a97065955","575.0",STANDARD
"4bd68fb9-589d-4868-b915-ca8fd9c220fb","700.0",PREMIUM
"71f8d8d6-5c0c-4476-9784-f277b3fe8d3c","539.0",STANDARD
"53a2f5b6-0d5a-4483-b929-7c4e2de6745d","534.0",PREMIUM
"4c05ace2-d66c-4e9e-a54f-a8e9a9a9ff5f","606.0",STANDARD
"40420bc0-b72e-4657-8f84-49131f26d36c","488.0",STANDARD
"715e73c3-f79b-4ac5-8574-b7bf0a15e88c","527.0",STANDARD
fd205169-17c4-41e2-aa03-4cc493b53076,"508.0",STANDARD
"91e08e74-cd89-4b07-a419-88f3037348a1","579.0",PREMIUM
"9849845c-6c17-48a6-b227-9f9de664568d","664.0",STANDARD
d8cea93a-c24a-4da9-aceb-b590b11f2b82,"519.0",PREMIUM
c959af7f-177d-4ad5-83e2-3e74c9fea9cd,"541.0",PREMIUM
"1ebb032d-385e-41b6-afd9-91c8f1df37a8","566.0",STANDARD
"1883dc4e-0fea-45d4-aa01-d1c28b15d5da","506.0",STANDARD
"99a1f850-1c62-4239-bbec-6d5b5639fa38","543.0",STANDARD
"2d1f8d1b-4470-4ef3-9ba6-8c7e49d1a13d","623.0",STANDARD
"7f16d00b-6989-4589-9ffb-9ad0acc17213","532.0",STANDARD
"65c866b5-7c3b-48e6-bdc5-9fb69f0108dc","675.0",STANDARD
be45b969-8261-495d-8582-abb15481a542,"642.0",STANDARD
bbbbcd0a-9e90-4808-8083-3315a1e06589,"532.0",STANDARD
